number;lifetime;total dissipation;spatial linear size
18178;80;260.0;19.026297590440446
18179;401;5980.0;52.773099207835045
18180;3;4.0;2.0
18181;23;106.0;11.40175425099138
18182;2;3.0;1.0
18183;4;6.0;3.0
18184;85;425.0;27.313000567495326
18185;5;11.0;2.23606797749979
18186;9;21.0;4.47213595499958
18187;157;1308.0;43.829214001622255
18188;502;13063.0;70.45565981523414
18189;426;7561.0;55.31726674375732
18190;8;15.0;5.385164807134504
18191;3;3.0;2.0
18192;70;223.0;16.97056274847714
18193;1;1.0;0.0
18194;116;968.0;39.824615503479755
18195;17;23.0;8.54400374531753
18196;2;2.0;1.0
18197;2;2.0;1.0
18198;8;13.0;5.0
18199;31;111.0;14.7648230602334
18200;11;24.0;4.123105625617661
18201;3;4.0;2.0
18202;6;11.0;3.605551275463989
18203;24;69.0;6.708203932499369
18204;6;9.0;2.8284271247461903
18205;9;15.0;3.1622776601683795
18206;213;2187.0;74.2024258363566
18207;9;24.0;5.385164807134504
18208;168;1921.0;44.181444068749045
18209;638;13345.0;57.56735185849702
18210;57;484.0;25.495097567963924
18211;1;1.0;0.0
18212;166;3340.0;33.60059523282288
18213;46;123.0;16.97056274847714
18214;264;2977.0;58.82176467941097
18215;3;3.0;1.4142135623730951
18216;17;33.0;7.211102550927978
18217;183;1436.0;39.35733730830886
18218;2;2.0;1.0
18219;2;2.0;1.0
18220;191;1032.0;59.682493245507096
18221;8;12.0;4.123105625617661
18222;130;800.0;34.828149534535996
18223;264;4013.0;54.405882034941776
18224;2;3.0;1.0
18225;3;3.0;2.0
18226;2;2.0;1.0
18227;425;7618.0;96.33275663033837
18228;19;98.0;8.94427190999916
18229;6;10.0;4.123105625617661
18230;2;2.0;1.0
18231;25;87.0;13.038404810405298
18232;8;10.0;4.242640687119285
18233;11;20.0;4.47213595499958
18234;14;50.0;8.602325267042627
18235;4;8.0;2.23606797749979
18236;2;3.0;1.0
18237;91;785.0;22.02271554554524
18238;5;8.0;2.23606797749979
18239;4;9.0;3.0
18240;14;37.0;6.4031242374328485
18241;36;183.0;14.560219778561036
18242;11;12.0;4.242640687119285
18243;67;523.0;23.345235059857504
18244;5;6.0;3.1622776601683795
18245;276;3231.0;92.0869154657707
18246;13;18.0;7.211102550927978
18247;123;787.0;43.41658669218482
18248;12;33.0;6.0
18249;8;20.0;5.0
18250;200;3777.0;58.89821729050889
18251;87;1372.0;25.495097567963924
18252;10;24.0;6.324555320336759
18253;5;7.0;2.23606797749979
18254;2;2.0;1.0
18255;489;12702.0;84.77027781009096
18256;90;594.0;34.20526275297414
18257;41;173.0;15.620499351813308
18258;64;750.0;19.849433241279208
18259;61;311.0;24.839484696748443
18260;9;19.0;3.605551275463989
18261;856;24370.0;73.49829930005184
18262;31;90.0;13.341664064126334
18263;2;2.0;1.0
18264;27;77.0;9.219544457292887
18265;382;4352.0;68.8839603971781
18266;279;2693.0;79.20227269466452
18267;303;2901.0;88.29496021857646
18268;11;19.0;5.0
18269;2;2.0;1.0
18270;17;47.0;7.211102550927978
18271;2;2.0;1.0
18272;2;2.0;1.0
18273;2;2.0;1.0
18274;4;5.0;2.23606797749979
18275;25;75.0;12.806248474865697
18276;4;7.0;3.0
18277;74;525.0;28.0178514522438
18278;308;3165.0;89.56003573022959
18279;3;3.0;2.0
18280;9;21.0;3.1622776601683795
18281;1;1.0;0.0
18282;248;2372.0;72.00694410957877
18283;2;2.0;1.0
18284;71;475.0;24.041630560342615
18285;214;1811.0;34.40930106817051
18286;3;3.0;2.0
18287;96;559.0;18.973665961010276
18288;15;47.0;9.219544457292887
18289;150;2114.0;38.600518131237564
18290;28;128.0;12.041594578792296
18291;244;3315.0;47.29693436154187
18292;18;56.0;9.433981132056603
18293;50;206.0;17.804493814764857
18294;3;4.0;1.4142135623730951
18295;7;23.0;3.1622776601683795
18296;6;9.0;3.605551275463989
18297;64;378.0;17.88854381999832
18298;2;2.0;1.0
18299;2;2.0;1.0
18300;3;3.0;1.4142135623730951
18301;10;13.0;4.123105625617661
18302;1;1.0;0.0
18303;4;8.0;2.23606797749979
18304;73;606.0;28.319604517012593
18305;1;1.0;0.0
18306;46;155.0;18.027756377319946
18307;62;307.0;16.15549442140351
18308;1;1.0;0.0
18309;275;3334.0;84.8999411071645
18310;105;1023.0;26.1725046566048
18311;56;389.0;24.186773244895647
18312;1;1.0;0.0
18313;221;1533.0;70.09279563550022
18314;76;297.0;27.85677655436824
18315;8;17.0;5.0
18316;1;1.0;0.0
18317;20;63.0;8.06225774829855
18318;6;6.0;1.4142135623730951
18319;142;936.0;41.14608122288197
18320;3;8.0;2.0
18321;92;662.0;29.68164415931166
18322;1;1.0;0.0
18323;9;22.0;5.830951894845301
18324;53;227.0;30.083217912982647
18325;16;60.0;11.180339887498949
18326;20;41.0;10.0
18327;8;13.0;2.23606797749979
18328;40;183.0;18.867962264113206
18329;1;1.0;0.0
18330;33;178.0;15.811388300841896
18331;6;9.0;3.605551275463989
18332;150;1440.0;57.48912940721924
18333;145;2244.0;34.20526275297414
18334;44;377.0;20.09975124224178
18335;45;118.0;15.264337522473747
18336;4;4.0;2.23606797749979
18337;18;38.0;8.94427190999916
18338;17;49.0;6.4031242374328485
18339;4;6.0;2.23606797749979
18340;5;9.0;2.8284271247461903
18341;97;578.0;33.83784863137726
18342;2;2.0;1.0
18343;7;15.0;4.0
18344;5;7.0;3.1622776601683795
18345;63;352.0;25.179356624028344
18346;1;1.0;0.0
18347;94;699.0;33.1058907144937
18348;27;87.0;11.40175425099138
18349;2;3.0;1.0
18350;3;5.0;1.4142135623730951
18351;26;55.0;14.866068747318506
18352;1;1.0;0.0
18353;33;91.0;12.165525060596439
18354;1;1.0;0.0
18355;43;173.0;19.235384061671343
18356;6;7.0;3.1622776601683795
18357;71;457.0;29.427877939124322
18358;12;21.0;5.0990195135927845
18359;1;1.0;0.0
18360;101;604.0;34.058772731852805
18361;1;1.0;0.0
18362;85;1231.0;23.345235059857504
18363;513;8327.0;74.4043009509531
18364;13;38.0;5.830951894845301
18365;4;6.0;2.23606797749979
18366;1;1.0;0.0
18367;4;6.0;2.23606797749979
18368;2;2.0;1.0
18369;2;2.0;1.0
18370;557;7475.0;98.88377015466189
18371;31;138.0;14.866068747318506
18372;35;129.0;15.0
18373;24;63.0;9.219544457292887
18374;1;1.0;0.0
18375;1;1.0;0.0
18376;16;52.0;8.06225774829855
18377;33;96.0;15.033296378372908
18378;30;168.0;11.045361017187261
18379;3;3.0;1.4142135623730951
18380;2;2.0;1.0
18381;50;387.0;15.264337522473747
18382;10;16.0;4.123105625617661
18383;32;132.0;12.649110640673518
18384;280;3327.0;52.80151512977634
18385;232;1140.0;24.515301344262525
18386;5;13.0;3.1622776601683795
18387;13;42.0;5.830951894845301
18388;15;42.0;5.385164807134504
18389;37;300.0;10.816653826391969
18390;2;2.0;1.0
18391;1;1.0;0.0
18392;172;896.0;30.610455730027933
18393;79;335.0;25.632011235952593
18394;8;16.0;5.0
18395;3;6.0;2.0
18396;44;233.0;16.15549442140351
18397;56;221.0;26.248809496813376
18398;413;8114.0;80.11242100947892
18399;36;141.0;17.804493814764857
18400;4;5.0;3.0
18401;46;313.0;22.02271554554524
18402;5;10.0;3.1622776601683795
18403;1;1.0;0.0
18404;9;13.0;3.605551275463989
18405;3;6.0;2.0
18406;3;3.0;2.0
18407;121;803.0;35.35533905932738
18408;1;1.0;0.0
18409;33;115.0;13.0
18410;360;3937.0;63.25345840347388
18411;91;814.0;35.4400902933387
18412;2;3.0;1.0
18413;6;7.0;3.1622776601683795
18414;22;65.0;12.0
18415;10;12.0;3.1622776601683795
18416;115;1312.0;26.627053911388696
18417;186;2699.0;77.00649323271382
18418;567;14607.0;72.47068372797375
18419;617;8741.0;79.47955712005447
18420;15;48.0;7.280109889280518
18421;2;2.0;1.0
18422;92;459.0;22.20360331117452
18423;3;3.0;2.0
18424;187;2228.0;62.96824596572466
18425;347;2709.0;70.71067811865476
18426;71;383.0;25.0
18427;42;313.0;13.341664064126334
18428;96;653.0;26.40075756488817
18429;4;11.0;2.23606797749979
18430;143;1455.0;49.03060268852505
18431;2;2.0;1.0
18432;1;1.0;0.0
18433;5;7.0;1.4142135623730951
18434;7;10.0;3.1622776601683795
18435;144;2551.0;50.774009099144415
18436;2;2.0;1.0
18437;28;118.0;16.0312195418814
18438;3;5.0;1.4142135623730951
18439;1;1.0;0.0
18440;27;93.0;13.341664064126334
18441;6;12.0;3.1622776601683795
18442;1;1.0;0.0
18443;2;2.0;1.0
18444;73;538.0;22.02271554554524
18445;9;21.0;5.0990195135927845
18446;1;1.0;0.0
18447;9;11.0;3.605551275463989
18448;109;482.0;29.154759474226502
18449;5;5.0;2.23606797749979
18450;27;87.0;13.0
18451;25;69.0;8.06225774829855
18452;254;5495.0;66.21933252457322
18453;311;4353.0;90.35485598461214
18454;33;132.0;22.02271554554524
18455;93;629.0;34.23448553724738
18456;20;85.0;12.529964086141668
18457;190;5433.0;52.55473337388365
18458;5;8.0;2.8284271247461903
18459;42;211.0;21.587033144922902
18460;57;266.0;30.4138126514911
18461;21;51.0;11.40175425099138
18462;147;1021.0;43.32435804486894
18463;55;305.0;15.556349186104045
18464;149;1113.0;52.20153254455275
18465;6;11.0;3.1622776601683795
18466;30;78.0;11.180339887498949
18467;49;164.0;18.384776310850235
18468;1;1.0;0.0
18469;29;106.0;14.560219778561036
18470;50;353.0;22.80350850198276
18471;9;19.0;4.242640687119285
18472;72;490.0;26.68332812825267
18473;1;1.0;0.0
18474;6;7.0;2.23606797749979
18475;7;16.0;3.605551275463989
18476;2;2.0;1.0
18477;15;60.0;10.0
18478;15;28.0;8.06225774829855
18479;9;16.0;4.0
18480;98;583.0;38.01315561749642
18481;3;3.0;2.0
18482;175;2686.0;59.481089431852205
18483;56;449.0;24.698178070456937
18484;10;17.0;7.0710678118654755
18485;10;17.0;4.47213595499958
18486;30;103.0;12.083045973594572
18487;5;7.0;3.1622776601683795
18488;62;374.0;23.021728866442675
18489;8;14.0;5.385164807134504
18490;12;25.0;5.385164807134504
18491;431;4784.0;70.22819946431775
18492;10;17.0;5.385164807134504
18493;30;73.0;14.317821063276353
18494;250;3667.0;86.92525524840292
18495;27;67.0;13.152946437965905
18496;7;16.0;4.242640687119285
18497;1;1.0;0.0
18498;16;36.0;6.4031242374328485
18499;20;56.0;11.045361017187261
18500;6;17.0;3.1622776601683795
18501;325;4859.0;71.11961754677819
18502;7;10.0;3.0
18503;1;1.0;0.0
18504;1;1.0;0.0
18505;3;5.0;2.0
18506;1;1.0;0.0
18507;1;1.0;0.0
18508;4;7.0;2.23606797749979
18509;9;18.0;4.123105625617661
18510;4;4.0;1.4142135623730951
18511;52;324.0;19.697715603592208
18512;365;10356.0;90.80198235721508
18513;13;26.0;5.0
18514;4;4.0;2.23606797749979
18515;17;35.0;7.0710678118654755
18516;1;1.0;0.0
18517;55;143.0;19.209372712298546
18518;5;12.0;3.1622776601683795
18519;31;346.0;16.278820596099706
18520;3;3.0;1.4142135623730951
18521;405;18323.0;75.66372975210778
18522;358;5573.0;67.53517601961218
18523;74;375.0;26.248809496813376
18524;9;24.0;5.830951894845301
18525;10;19.0;4.47213595499958
18526;11;35.0;5.385164807134504
18527;5;9.0;2.23606797749979
18528;2;2.0;1.0
18529;209;2419.0;47.53945729601885
18530;9;21.0;5.0
18531;3;3.0;2.0
18532;36;232.0;12.041594578792296
18533;23;72.0;12.806248474865697
18534;1;1.0;0.0
18535;257;3945.0;63.15853069855251
18536;197;4261.0;47.885279575251516
18537;24;147.0;12.041594578792296
18538;5;6.0;2.23606797749979
18539;1;1.0;0.0
18540;18;82.0;9.219544457292887
18541;3;3.0;1.4142135623730951
18542;25;88.0;10.770329614269007
18543;23;62.0;13.92838827718412
18544;14;24.0;7.280109889280518
18545;4;8.0;3.0
18546;6;11.0;3.605551275463989
18547;158;1031.0;43.68065933568311
18548;10;19.0;5.385164807134504
18549;1;1.0;0.0
18550;2;2.0;1.0
18551;2;2.0;1.0
18552;20;90.0;7.0710678118654755
18553;1;1.0;0.0
18554;1;1.0;0.0
18555;2;2.0;1.0
18556;30;83.0;17.204650534085253
18557;187;1561.0;63.89053137985315
18558;123;1119.0;34.52535300326414
18559;56;303.0;13.45362404707371
18560;168;1709.0;53.225933528685054
18561;1;1.0;0.0
18562;67;498.0;23.0
18563;160;1699.0;56.85068161420758
18564;1;1.0;0.0
18565;123;2288.0;31.89043743820395
18566;3;5.0;2.0
18567;1;1.0;0.0
18568;5;11.0;3.1622776601683795
18569;2;2.0;1.0
18570;65;485.0;23.769728648009426
18571;324;2725.0;54.67174773134658
18572;12;25.0;7.280109889280518
18573;2;3.0;1.0
18574;46;250.0;14.317821063276353
18575;9;21.0;4.123105625617661
18576;93;778.0;30.463092423455635
18577;1;1.0;0.0
18578;5;9.0;3.1622776601683795
18579;17;29.0;7.615773105863909
18580;9;31.0;5.0990195135927845
18581;8;23.0;5.385164807134504
18582;46;129.0;12.206555615733702
18583;5;5.0;2.23606797749979
18584;47;172.0;17.26267650163207
18585;11;19.0;5.656854249492381
18586;2;2.0;1.0
18587;54;302.0;29.120439557122072
18588;4;4.0;2.23606797749979
18589;40;132.0;15.231546211727817
18590;70;529.0;29.410882339705484
18591;2;2.0;1.0
18592;1;1.0;0.0
18593;136;1277.0;41.617304093369626
18594;26;91.0;11.180339887498949
18595;5;9.0;2.8284271247461903
18596;65;420.0;20.248456731316587
18597;1;1.0;0.0
18598;1;1.0;0.0
18599;5;7.0;2.8284271247461903
18600;1;1.0;0.0
18601;4;5.0;1.4142135623730951
18602;55;252.0;16.55294535724685
18603;28;154.0;12.529964086141668
18604;2;2.0;1.0
18605;848;10114.0;83.64807230295268
18606;9;20.0;4.47213595499958
18607;10;19.0;6.4031242374328485
18608;1;1.0;0.0
18609;3;5.0;1.4142135623730951
18610;428;5043.0;95.88013350011565
18611;12;55.0;7.0710678118654755
18612;145;2752.0;44.91102314577124
18613;1;1.0;0.0
18614;32;114.0;9.219544457292887
18615;29;127.0;12.041594578792296
18616;3;5.0;2.0
18617;2;2.0;1.0
18618;126;873.0;40.311288741492746
18619;22;69.0;10.04987562112089
18620;8;12.0;6.082762530298219
18621;19;41.0;6.4031242374328485
18622;163;1656.0;56.43580423808985
18623;160;1696.0;41.0
18624;465;5973.0;74.04052944165107
18625;1;1.0;0.0
18626;2;2.0;1.0
18627;9;19.0;4.47213595499958
18628;44;232.0;15.652475842498529
18629;174;1117.0;41.182520563948
18630;49;144.0;20.09975124224178
18631;1;1.0;0.0
18632;57;330.0;29.410882339705484
18633;2;3.0;1.0
18634;19;52.0;8.602325267042627
18635;1;1.0;0.0
18636;4;5.0;2.23606797749979
18637;89;637.0;29.068883707497267
18638;438;8266.0;76.55063683601855
18639;4;5.0;2.23606797749979
18640;1;1.0;0.0
18641;21;44.0;5.830951894845301
18642;134;765.0;28.30194339616981
18643;12;48.0;6.324555320336759
18644;18;45.0;8.246211251235321
18645;187;1837.0;42.04759208325728
18646;30;99.0;13.45362404707371
18647;15;47.0;9.486832980505138
18648;48;410.0;23.769728648009426
18649;1073;21157.0;66.06814663663572
18650;67;404.0;18.027756377319946
18651;1;1.0;0.0
18652;2;2.0;1.0
18653;1;1.0;0.0
18654;187;1091.0;72.73238618387272
18655;82;515.0;30.083217912982647
18656;18;32.0;10.198039027185569
18657;1;1.0;0.0
18658;3;3.0;1.4142135623730951
18659;6;8.0;4.123105625617661
18660;3;4.0;2.0
18661;3;3.0;1.4142135623730951
18662;2;2.0;1.0
18663;1;1.0;0.0
18664;185;1374.0;62.03224967708329
18665;76;533.0;23.430749027719962
18666;45;226.0;19.6468827043885
18667;2;2.0;1.0
18668;1;1.0;0.0
18669;10;22.0;7.0710678118654755
18670;40;158.0;21.95449840010015
18671;59;264.0;17.88854381999832
18672;67;651.0;35.12833614050059
18673;28;96.0;14.212670403551895
18674;19;56.0;5.0
18675;4;4.0;2.23606797749979
18676;1;1.0;0.0
18677;115;1568.0;31.11269837220809
18678;156;1936.0;30.59411708155671
18679;83;414.0;26.40075756488817
18680;5;5.0;3.1622776601683795
18681;35;112.0;8.06225774829855
18682;17;75.0;8.94427190999916
18683;1;1.0;0.0
18684;4;5.0;2.23606797749979
18685;1;1.0;0.0
18686;4;4.0;2.23606797749979
18687;10;29.0;5.0
18688;5;7.0;2.23606797749979
18689;386;6705.0;56.302753041036986
18690;12;24.0;6.708203932499369
18691;1;1.0;0.0
18692;29;119.0;13.152946437965905
18693;103;534.0;36.124783736376884
18694;62;328.0;31.25699921617557
18695;25;65.0;13.341664064126334
18696;2;3.0;1.0
18697;9;13.0;4.47213595499958
18698;113;714.0;24.186773244895647
18699;23;84.0;10.770329614269007
18700;17;104.0;6.082762530298219
18701;1;1.0;0.0
18702;15;38.0;6.324555320336759
18703;6;7.0;5.0
18704;60;484.0;26.0
18705;55;260.0;27.202941017470888
18706;254;1855.0;43.41658669218482
18707;13;28.0;8.0
18708;168;2887.0;39.81205847478876
18709;2;2.0;1.0
18710;298;5964.0;67.4166151627327
18711;50;191.0;16.64331697709324
18712;1;1.0;0.0
18713;16;45.0;7.810249675906654
18714;134;923.0;37.73592452822641
18715;180;1816.0;57.271284253105414
18716;15;45.0;6.4031242374328485
18717;28;65.0;10.0
18718;225;2795.0;55.54277630799526
18719;6;7.0;4.123105625617661
18720;364;6861.0;55.226805085936306
18721;4;5.0;2.23606797749979
18722;2;2.0;1.0
18723;2;2.0;1.0
18724;1;1.0;0.0
18725;396;10029.0;62.76941930590086
18726;5;7.0;2.23606797749979
18727;30;61.0;16.1245154965971
18728;11;21.0;4.47213595499958
18729;70;410.0;27.16615541441225
18730;85;597.0;33.24154027718932
18731;31;112.0;11.661903789690601
18732;1;1.0;0.0
18733;89;529.0;33.24154027718932
18734;101;651.0;37.12142238654117
18735;3;4.0;1.4142135623730951
18736;1;1.0;0.0
18737;34;210.0;15.620499351813308
18738;66;364.0;20.09975124224178
18739;68;340.0;29.068883707497267
18740;4;7.0;2.23606797749979
18741;349;3734.0;78.49203781276162
18742;6;10.0;3.1622776601683795
18743;10;40.0;5.0990195135927845
18744;28;98.0;11.40175425099138
18745;26;87.0;10.63014581273465
18746;17;33.0;7.211102550927978
18747;5;8.0;3.0
18748;175;1106.0;44.384682042344295
18749;4;6.0;2.23606797749979
18750;23;65.0;12.727922061357855
18751;79;489.0;31.78049716414141
18752;33;110.0;13.45362404707371
18753;43;346.0;24.839484696748443
18754;1;1.0;0.0
18755;8;17.0;4.47213595499958
18756;18;80.0;9.433981132056603
18757;45;237.0;18.384776310850235
18758;36;91.0;17.204650534085253
18759;294;6067.0;78.23042886243178
18760;138;2137.0;40.19950248448356
18761;16;36.0;7.810249675906654
18762;97;621.0;17.204650534085253
18763;119;1359.0;40.311288741492746
18764;1;1.0;0.0
18765;66;867.0;25.0
18766;17;44.0;6.082762530298219
18767;147;1221.0;45.044422518220834
18768;3;3.0;2.0
18769;4;7.0;3.0
18770;3;3.0;1.4142135623730951
18771;1;1.0;0.0
18772;7;13.0;4.242640687119285
18773;245;1895.0;70.178344238091
18774;358;13010.0;66.91038783328041
18775;31;181.0;14.035668847618199
18776;350;4311.0;109.12378292562992
18777;2;2.0;1.0
18778;1;1.0;0.0
18779;58;213.0;23.53720459187964
18780;163;1482.0;53.600373133029585
18781;199;2358.0;88.28363381737297
18782;4;7.0;3.0
18783;5;9.0;2.8284271247461903
18784;1;1.0;0.0
18785;6;12.0;3.0
18786;428;12615.0;80.15609770940699
18787;6;11.0;3.1622776601683795
18788;3;4.0;2.0
18789;82;518.0;35.608987629529715
18790;14;49.0;8.06225774829855
18791;3;3.0;2.0
18792;1;1.0;0.0
18793;2;2.0;1.0
18794;100;505.0;30.083217912982647
18795;46;294.0;17.69180601295413
18796;2;2.0;1.0
18797;268;4330.0;76.21679604916491
18798;2;3.0;1.0
18799;54;265.0;20.223748416156685
18800;45;154.0;14.7648230602334
18801;184;2457.0;44.721359549995796
18802;6;10.0;4.123105625617661
18803;9;19.0;5.0
18804;1;1.0;0.0
18805;18;62.0;7.615773105863909
18806;43;191.0;21.633307652783937
18807;3;3.0;1.4142135623730951
18808;4;9.0;2.23606797749979
18809;11;37.0;6.324555320336759
18810;13;26.0;5.830951894845301
18811;2;2.0;1.0
18812;26;69.0;10.63014581273465
18813;52;274.0;18.601075237738275
18814;1;1.0;0.0
18815;11;31.0;6.082762530298219
18816;12;40.0;5.830951894845301
18817;424;10467.0;91.30169768410661
18818;25;128.0;13.601470508735444
18819;1;1.0;0.0
18820;3;3.0;2.0
18821;2;3.0;1.0
18822;4;4.0;2.23606797749979
18823;11;20.0;5.0
18824;2;4.0;1.0
18825;9;29.0;5.385164807134504
18826;479;12669.0;57.0701322935211
18827;5;12.0;3.1622776601683795
18828;83;582.0;20.12461179749811
18829;50;286.0;27.018512172212592
18830;301;2826.0;53.71219600798314
18831;12;35.0;6.082762530298219
18832;72;724.0;28.30194339616981
18833;6;17.0;4.123105625617661
18834;18;79.0;7.615773105863909
18835;4;4.0;2.23606797749979
18836;3;5.0;1.4142135623730951
18837;2;2.0;1.0
18838;2;2.0;1.0
18839;94;1262.0;42.05948168962618
18840;48;274.0;14.212670403551895
18841;4;5.0;1.4142135623730951
18842;118;1420.0;33.015148038438355
18843;24;45.0;7.0
18844;117;788.0;28.319604517012593
18845;11;22.0;7.211102550927978
18846;30;68.0;7.810249675906654
18847;89;469.0;23.345235059857504
18848;2;2.0;1.0
18849;26;114.0;13.0
18850;231;2061.0;87.72684879784524
18851;33;136.0;17.08800749063506
18852;2;2.0;1.0
18853;230;3014.0;59.50630218724736
18854;2;2.0;1.0
18855;31;102.0;10.295630140987
18856;67;411.0;28.284271247461902
18857;3;5.0;1.4142135623730951
18858;6;8.0;2.8284271247461903
18859;2;3.0;1.0
18860;21;83.0;7.615773105863909
18861;165;1692.0;58.52349955359813
18862;73;680.0;22.135943621178654
18863;16;50.0;10.295630140987
18864;4;4.0;2.23606797749979
18865;5;6.0;3.1622776601683795
18866;48;251.0;19.235384061671343
18867;4;4.0;1.4142135623730951
18868;171;2123.0;49.040799340956916
18869;4;4.0;1.4142135623730951
18870;164;1084.0;37.44329045369811
18871;1;1.0;0.0
18872;181;1305.0;52.478567053607705
18873;22;98.0;9.219544457292887
18874;3;4.0;1.4142135623730951
18875;33;238.0;15.264337522473747
18876;275;2170.0;69.06518659932803
18877;1;1.0;0.0
18878;16;48.0;8.06225774829855
18879;8;12.0;3.1622776601683795
18880;9;16.0;4.47213595499958
18881;38;123.0;10.770329614269007
18882;35;135.0;7.615773105863909
18883;63;390.0;25.298221281347036
18884;37;99.0;11.40175425099138
18885;9;13.0;4.47213595499958
18886;24;62.0;14.317821063276353
18887;2;2.0;1.0
18888;1;1.0;0.0
18889;11;24.0;5.830951894845301
18890;87;575.0;28.844410203711913
18891;2;2.0;1.0
18892;24;123.0;8.246211251235321
18893;3;3.0;1.4142135623730951
18894;2;2.0;1.0
18895;159;1171.0;40.11234224026316
18896;44;187.0;16.76305461424021
18897;111;1275.0;39.96248240537617
18898;3;3.0;2.0
18899;1;1.0;0.0
18900;87;424.0;27.65863337187866
18901;33;145.0;14.317821063276353
18902;90;727.0;31.89043743820395
18903;6;16.0;2.8284271247461903
18904;112;646.0;36.40054944640259
18905;62;134.0;16.0312195418814
18906;77;461.0;21.840329667841555
18907;2;3.0;1.0
18908;258;2022.0;46.22769732530488
18909;11;26.0;5.830951894845301
18910;6;9.0;2.23606797749979
18911;41;110.0;17.204650534085253
18912;62;232.0;22.80350850198276
18913;64;416.0;23.08679276123039
18914;1;1.0;0.0
18915;3;3.0;1.4142135623730951
18916;198;1498.0;70.34912934784623
18917;8;19.0;3.605551275463989
18918;2;3.0;1.0
18919;54;257.0;15.524174696260024
18920;4;5.0;1.4142135623730951
18921;1;1.0;0.0
18922;1;1.0;0.0
18923;103;856.0;48.104053883222775
18924;151;2358.0;50.44799302251776
18925;114;948.0;29.427877939124322
18926;118;828.0;34.40930106817051
18927;8;16.0;4.123105625617661
18928;1;1.0;0.0
18929;1;1.0;0.0
18930;58;798.0;24.351591323771842
18931;1;1.0;0.0
18932;42;270.0;14.7648230602334
18933;113;916.0;41.773197148410844
18934;2;2.0;1.0
18935;8;9.0;2.23606797749979
18936;223;3144.0;62.93647591023825
18937;33;100.0;18.384776310850235
18938;12;25.0;6.324555320336759
18939;5;7.0;2.23606797749979
18940;77;231.0;33.60059523282288
18941;114;713.0;39.319206502675
18942;3;3.0;2.0
18943;4;7.0;2.23606797749979
18944;1;1.0;0.0
18945;566;9852.0;62.12889826803627
18946;10;17.0;4.47213595499958
18947;4;6.0;2.23606797749979
18948;67;346.0;20.591260281974
18949;8;20.0;5.0
18950;224;2657.0;88.09086218218096
18951;194;1585.0;68.06614430096654
18952;6;7.0;3.1622776601683795
18953;39;207.0;15.132745950421556
18954;394;9103.0;78.44743462982075
18955;216;1988.0;68.6804193347711
18956;7;13.0;6.0
18957;2;2.0;1.0
18958;3;3.0;2.0
18959;5;8.0;4.0
18960;1;1.0;0.0
18961;3;3.0;2.0
18962;6;12.0;3.1622776601683795
18963;194;2038.0;62.16912416947821
18964;27;93.0;8.246211251235321
18965;10;21.0;4.123105625617661
18966;4;4.0;1.4142135623730951
18967;2;3.0;1.0
18968;4;7.0;2.23606797749979
18969;5;7.0;2.23606797749979
18970;64;777.0;30.59411708155671
18971;299;10134.0;81.83520025025906
18972;1;1.0;0.0
18973;2;2.0;1.0
18974;3;3.0;1.4142135623730951
18975;17;52.0;9.219544457292887
18976;8;9.0;3.605551275463989
18977;212;3489.0;60.207972893961475
18978;7;12.0;3.1622776601683795
18979;130;1393.0;49.24428900898052
18980;40;152.0;6.708203932499369
18981;1;1.0;0.0
18982;1;1.0;0.0
18983;1;1.0;0.0
18984;349;11104.0;84.2140130857092
18985;7;14.0;4.0
18986;1;1.0;0.0
18987;146;1160.0;36.87817782917155
18988;65;364.0;28.0178514522438
18989;15;45.0;6.4031242374328485
18990;13;49.0;6.708203932499369
18991;2;2.0;1.0
18992;42;321.0;20.518284528683193
18993;1;1.0;0.0
18994;73;595.0;21.095023109728988
18995;78;874.0;29.966648127543394
18996;256;3101.0;32.7566787083184
18997;3;3.0;2.0
18998;474;26369.0;75.17978451685
18999;86;784.0;20.0
19000;42;137.0;14.142135623730951
19001;1;1.0;0.0
19002;48;228.0;19.313207915827967
19003;28;171.0;16.64331697709324
19004;8;13.0;4.0
19005;173;1096.0;38.897300677553446
19006;147;885.0;43.32435804486894
19007;21;39.0;8.06225774829855
19008;8;15.0;5.0
19009;4;6.0;2.23606797749979
19010;16;65.0;10.04987562112089
19011;36;121.0;15.524174696260024
19012;65;303.0;22.847319317591726
19013;167;1799.0;46.75467891024384
19014;1;1.0;0.0
19015;24;71.0;15.033296378372908
19016;99;706.0;47.80167361086848
19017;27;112.0;14.317821063276353
19018;71;625.0;33.24154027718932
19019;71;469.0;22.20360331117452
19020;275;3954.0;73.66138744281159
19021;2;2.0;1.0
19022;15;56.0;7.0710678118654755
19023;94;479.0;25.942243542145693
19024;7;19.0;3.605551275463989
19025;151;1213.0;55.08175741568164
19026;26;72.0;7.211102550927978
19027;345;10207.0;93.98404119849285
19028;66;481.0;36.05551275463989
19029;107;796.0;31.144823004794873
19030;3;5.0;1.4142135623730951
19031;3;5.0;1.4142135623730951
19032;79;553.0;35.73513677041127
19033;26;159.0;11.661903789690601
19034;37;190.0;13.601470508735444
19035;16;29.0;9.848857801796104
19036;4;9.0;2.23606797749979
19037;7;9.0;2.8284271247461903
19038;18;112.0;12.041594578792296
19039;1;1.0;0.0
19040;34;139.0;17.11724276862369
19041;30;99.0;13.038404810405298
19042;1;1.0;0.0
19043;56;312.0;17.4928556845359
