;timestep;number;lifetime;total dissipation;spatial linear size
16629;121614;16629;2;2.0;1.0
16630;121618;16630;21;66.0;10.295630140987
16631;121640;16631;2;2.0;1.0
16632;121643;16632;3;3.0;2.0
16633;121652;16633;1;1.0;1.0
16634;121654;16634;1;1.0;1.0
16635;121657;16635;1;1.0;0.0
16636;121659;16636;1;1.0;0.0
16637;121663;16637;1;1.0;0.0
16638;121665;16638;36;126.0;15.264337522473747
16639;121702;16639;7;14.0;4.47213595499958
16640;121711;16640;1;1.0;0.0
16641;121717;16641;1;1.0;0.0
16642;121719;16642;1;1.0;0.0
16643;121723;16643;1;1.0;0.0
16644;121725;16644;1;1.0;0.0
16645;121733;16645;5;11.0;3.1622776601683795
16646;121739;16646;1;1.0;0.0
16647;121741;16647;1;1.0;0.0
16648;121743;16648;1;1.0;1.0
16649;121746;16649;1;1.0;0.0
16650;121748;16650;37;162.0;17.11724276862369
16651;121786;16651;5;8.0;3.1622776601683795
16652;121801;16652;3;3.0;1.4142135623730951
16653;121806;16653;6;12.0;2.0
16654;121813;16654;1;1.0;1.0
16655;121815;16655;3;5.0;2.0
16656;121822;16656;1;1.0;0.0
16657;121824;16657;6;9.0;3.605551275463989
16658;121834;16658;1;1.0;0.0
16659;121836;16659;23;115.0;10.295630140987
16660;121860;16660;1;1.0;0.0
16661;121862;16661;21;54.0;7.280109889280518
16662;121887;16662;2;2.0;1.0
16663;121890;16663;1;1.0;0.0
16664;121892;16664;2;2.0;1.0
16665;121895;16665;10;10.0;5.0990195135927845
16666;121910;16666;1;1.0;0.0
16667;121912;16667;1;1.0;0.0
16668;121915;16668;3;3.0;1.4142135623730951
16669;121919;16669;5;10.0;2.23606797749979
16670;121929;16670;1;1.0;0.0
16671;121934;16671;2;3.0;1.0
16672;121937;16672;153;504.0;23.259406699226016
