;timestep;number;lifetime;total dissipation;spatial linear size
34977;954759;34977;41;205.0;7.14142842854285
34978;954802;34978;1;1.0;0.0
34979;954804;34979;1;1.0;0.0
34980;954809;34980;10;31.0;5.0990195135927845
34981;954825;34981;1;1.0;0.0
34982;954833;34982;1;1.0;0.0
34983;954836;34983;26;226.0;9.539392014169456
34984;954867;34984;6;14.0;3.0
34985;954883;34985;2;2.0;1.0
34986;954899;34986;108;1825.0;13.19090595827292
34987;955035;34987;8;11.0;2.0
34988;955044;34988;15;27.0;4.358898943540674
34989;955069;34989;2;2.0;1.0
34990;955080;34990;3;4.0;1.4142135623730951
34991;955092;34991;2;2.0;1.0
34992;955100;34992;1;1.0;0.0
34993;955104;34993;30;143.0;10.14889156509222
34994;955138;34994;5;9.0;3.1622776601683795
34995;955170;34995;1;1.0;0.0
34996;955178;34996;3;4.0;1.4142135623730951
34997;955189;34997;2;2.0;1.0
34998;955194;34998;1;1.0;0.0
34999;955228;34999;1;1.0;0.0
35000;955237;35000;1;1.0;0.0
35001;955264;35001;1;1.0;0.0
35002;955270;35002;7;15.0;3.3166247903554
35003;955279;35003;1;1.0;0.0
35004;955302;35004;7;9.0;3.4641016151377544
35005;955310;35005;1;1.0;0.0
35006;955315;35006;26;99.0;6.48074069840786
35007;955369;35007;36;126.0;7.745966692414834
35008;955406;35008;1;1.0;0.0
35009;955423;35009;1;1.0;0.0
35010;955429;35010;7;12.0;2.6457513110645907
35011;955443;35011;1;1.0;0.0
35012;955445;35012;1;1.0;0.0
35013;955447;35013;60;305.0;9.899494936611665
35014;955509;35014;31;104.0;7.14142842854285
35015;955542;35015;2;2.0;1.0
35016;955564;35016;3;4.0;1.4142135623730951
35017;955583;35017;1;1.0;0.0
35018;955586;35018;5;6.0;2.0
35019;955596;35019;4;5.0;2.23606797749979
35020;955602;35020;21;93.0;5.477225575051661
35021;955627;35021;5;11.0;2.8284271247461903
35022;955636;35022;3;3.0;2.0
35023;955645;35023;44;253.0;11.090536506409418
35024;955698;35024;1;1.0;0.0
35025;955701;35025;1;1.0;0.0
35026;955704;35026;22;107.0;4.69041575982343
35027;955727;35027;39;330.0;8.831760866327848
35028;955768;35028;1;1.0;0.0
35029;955770;35029;1;1.0;0.0
35030;955776;35030;1;1.0;0.0
35031;955780;35031;30;174.0;7.54983443527075
35032;955829;35032;2;2.0;1.0
35033;955836;35033;5;7.0;2.449489742783178
35034;955844;35034;1;1.0;0.0
35035;955847;35035;10;24.0;3.4641016151377544
35036;955862;35036;25;63.0;6.164414002968976
35037;955893;35037;1;1.0;0.0
35038;955905;35038;1;1.0;0.0
35039;955916;35039;7;17.0;2.8284271247461903
35040;955928;35040;2;2.0;1.0
35041;955932;35041;2;2.0;1.0
35042;955944;35042;3;5.0;1.4142135623730951
35043;955950;35043;13;32.0;5.196152422706632
35044;955970;35044;2;2.0;1.0
35045;955974;35045;8;19.0;4.358898943540674
35046;955983;35046;1;1.0;0.0
35047;955988;35047;2;2.0;1.0
35048;955994;35048;9;21.0;3.1622776601683795
35049;956021;35049;1;1.0;0.0
35050;956024;35050;3;4.0;2.0
35051;956048;35051;10;18.0;3.7416573867739413
35052;956060;35052;5;5.0;3.1622776601683795
35053;956069;35053;6;9.0;3.0
35054;956078;35054;1;1.0;0.0
35055;956084;35055;1;1.0;0.0
